step,predicted,actual
539.5,0.01365518569946289,0.0027777778450399637
788.7755102040817,0.005664857570081949,0.004166666883975267
790.5510204081633,0.012205583974719048,0.0027777778450399637
792.3265306122449,0.011326597072184086,0.004166666883975267
896.2222222222222,0.03211310878396034,0.02083333395421505
918.4444444444445,-0.03912351652979851,0.0
940.6666666666666,0.022564103826880455,0.01666666753590107
962.8888888888889,-0.00017841692897491157,0.0055555556900799274
985.1111111111111,-0.009274084120988846,0.0027777778450399637
1007.3333333333333,0.005458239000290632,0.015277777798473835
1875.12,0.011624201200902462,0.0013888889225199819
1876.24,0.019583657383918762,0.0013888889225199819
1877.36,-0.005634847097098827,0.004166666883975267
1878.48,0.00025463191559538245,0.0
1933.5,-0.006151542998850346,0.004166666883975267
1937.0,-0.02454783394932747,0.0027777778450399637
1940.5,0.05826872959733009,0.01944444514811039
1944.0,-0.0035823325160890818,0.004166666883975267
1947.5,0.02530849538743496,0.02083333395421505
1951.0,0.0055975476279854774,0.0027777778450399637
2099.8936170212764,-0.015576030127704144,0.0
2101.7872340425533,0.00518363481387496,0.0013888889225199819
2103.68085106383,0.03924211114645004,0.0027777778450399637
2190.4523809523807,0.01299921702593565,0.01944444514811039
2193.904761904762,0.0017912037437781692,0.004166666883975267
2334.3636363636365,0.022721219807863235,0.0
2336.7272727272725,-0.03413049504160881,0.02083333395421505
2339.090909090909,0.02140595018863678,0.0
2437.4883720930234,-0.0024786097928881645,0.01805555634200573
2438.9767441860463,1.4278810340329073e-05,0.004166666883975267
2440.4651162790697,-0.0017591941868886352,0.009722222574055195
2441.953488372093,-0.0014554865192621946,0.012500000186264515
2500.5348837209303,0.0124595882371068,0.004166666883975267
2530.2093023255816,-0.000713196350261569,0.012500000186264515
2537.4186046511627,0.02457660809159279,0.004166666883975267
2544.6279069767443,0.008695083670318127,0.0027777778450399637
2551.8372093023254,0.0025140177458524704,0.0069444444961845875
2856.809523809524,-0.0074400519952178,0.0027777778450399637
2880.6190476190477,-0.006176657509058714,0.02083333395421505
2904.4285714285716,0.013654164969921112,0.012500000186264515
3860.027027027027,0.019740726798772812,0.0013888889225199819
4841.255319148936,0.011472494341433048,0.0
4849.510638297872,0.008617548272013664,0.012500000186264515
4857.765957446809,-0.0033259703777730465,0.0027777778450399637
4866.021276595745,0.01105544064193964,0.0027777778450399637
5245.390243902439,0.007204176392406225,0.0055555556900799274
6248.777777777777,-0.004892844241112471,0.0
6276.555555555556,0.004427241161465645,0.0
