step,predicted,actual
1000.0,-0.07225960493087769,0.0
1000.0,-0.07186869531869888,0.0
1000.0,0.009413812309503555,0.0
1000.0,-0.028251340612769127,0.0
1024.3902439024391,0.03184705227613449,0.0
1048.780487804878,0.0012579889735206962,0.0
2023.2558139534883,0.014437589794397354,0.0
2046.5116279069766,-0.014680592343211174,0.0
3023.809523809524,-0.006506196688860655,0.0
3047.6190476190477,-0.0008829661528579891,0.0
3071.4285714285716,-0.013807217590510845,0.0
4024.390243902439,0.005705003626644611,0.0
4048.7804878048782,0.012513747438788414,0.0
5021.276595744681,-0.006854005623608828,0.0
5042.553191489362,0.0005975613021291792,0.0
5063.829787234043,0.0032571793999522924,0.0
5085.106382978724,0.0031903141643851995,0.0
5106.382978723404,-0.0007163831032812595,0.0
5127.659574468085,-0.005039113108068705,0.0
6023.809523809524,-0.000870086660142988,0.0
6047.619047619048,-0.004331523086875677,0.0
7019.2307692307695,-0.0007887271931394935,0.0
7038.461538461538,-0.00018423431902192533,0.0
7057.692307692308,-0.0019985209219157696,0.0
7076.923076923077,-0.004453586880117655,0.0
7096.153846153846,0.0010421572951599956,0.0
8021.276595744681,-0.0030248595867305994,0.0
8042.553191489362,-0.001664554001763463,0.0
8063.829787234043,-0.0025594206526875496,0.0
8085.106382978724,-0.005507189780473709,0.0
9025.0,-0.003847806015983224,0.0
9050.0,-0.006029176991432905,0.0
9075.0,-0.011535534635186195,0.0
9100.0,0.008473103865981102,0.0
10025.0,-0.005460827145725489,0.0
10050.0,-0.0005374412867240608,0.0
11028.57142857143,-0.003075540764257312,0.0
11057.142857142857,-0.0036822957918047905,0.0
11085.714285714286,0.0065510268323123455,0.0
11114.285714285714,0.007064128294587135,0.0
12018.867924528302,0.005589806009083986,0.0
12037.735849056604,-0.0001750310038914904,0.0
12056.603773584906,0.008812837302684784,0.0
12075.471698113208,0.0019347639754414558,0.0
12094.33962264151,0.011263234540820122,0.0
12113.207547169812,0.015599277801811695,0.0
13020.833333333334,0.013415506109595299,0.0
13041.666666666666,0.004918883554637432,0.0
13062.5,-0.01663326285779476,0.0
13083.333333333334,-2.210101047239732e-05,0.0
14023.255813953489,-0.007832389324903488,0.0
14046.511627906977,-0.0013696138048544526,0.0
14069.767441860466,0.010426359251141548,0.0
14093.023255813954,-0.0008873092010617256,0.0
14116.279069767443,4.526277552940883e-05,0.0
15022.727272727272,-0.00110125623177737,0.0
15045.454545454546,-0.005929464939981699,0.0
15068.181818181818,-0.0024081021547317505,0.0
16022.727272727272,-0.0015244001988321543,0.0
16045.454545454546,0.004437973257154226,0.0
16068.181818181818,-5.130919089424424e-05,0.0
17020.833333333332,0.003976623527705669,0.0
17041.666666666668,-0.004254987929016352,0.0
17062.5,0.012509527616202831,0.0
18020.408163265307,0.00266808969900012,0.0
18040.816326530614,0.0030711498111486435,0.0
18061.224489795917,0.0044731684029102325,0.0
19022.222222222223,0.008713969960808754,0.0
19044.444444444445,0.005995089188218117,0.0
19066.666666666668,0.009303980506956577,0.0
20025.641025641027,-0.00227151345461607,0.0
21021.27659574468,-0.00832295324653387,0.0
21042.55319148936,-0.004965892061591148,0.0
21063.82978723404,-0.0008559159468859434,0.0
21085.106382978724,0.00596097344532609,0.0
21106.382978723403,0.0021483032032847404,0.0
22025.641025641027,0.004750919993966818,0.0
22051.28205128205,0.0007450299453921616,0.0
22076.923076923078,0.013350524008274078,0.0
23027.027027027027,0.002258964814245701,0.0
23054.054054054053,0.0027604755014181137,0.0
24024.39024390244,0.007963127456605434,0.0
24048.780487804877,0.009492033161222935,0.0
24073.170731707316,0.008768984116613865,0.0
26023.809523809523,-0.008656776510179043,0.0
26047.619047619046,-0.0016019634203985333,0.0
27025.0,0.002556833904236555,0.0
27050.0,-0.0030409598257392645,0.0
27075.0,0.009079614654183388,0.0
28027.027027027027,0.004032236523926258,0.0
28054.054054054053,0.013733590953052044,0.0
29025.0,-0.004291996359825134,0.0
29050.0,-0.0005653392872773111,0.0
29075.0,-0.005905811209231615,0.0
29100.0,0.0067181396298110485,0.0
30025.641025641027,0.0030012147035449743,0.0
30051.28205128205,-0.004880197811871767,0.0
31027.027027027027,0.015124027617275715,0.0
31054.054054054053,-0.017385441809892654,0.0
31081.08108108108,-0.0036084437742829323,0.0
32021.739130434784,-0.00333528988994658,0.0
32043.478260869564,0.0050628287717700005,0.0
33020.4081632653,0.020092898979783058,0.0
33040.816326530614,0.008290140889585018,0.0
33061.22448979592,0.00876868236809969,0.0
33081.63265306123,0.014950215816497803,0.0
33102.04081632653,0.013790403492748737,0.0
33122.448979591834,0.0007125987322069705,0.0
34021.739130434784,0.0010188695741817355,0.0
34043.47826086957,-0.0008475713548250496,0.0
34065.217391304344,-0.002030441304668784,0.0
34086.95652173913,0.002831492805853486,0.0
34108.69565217391,-0.00744818476960063,0.0
35021.739130434784,-0.004204712342470884,0.0
35043.47826086957,0.00691911531612277,0.0
35065.217391304344,0.0020055552013218403,0.0
35086.95652173913,-0.0061712791211903095,0.0
35108.69565217391,-0.00596025213599205,0.0
36027.77777777778,-0.004156664479523897,0.0
36055.555555555555,0.005578760989010334,0.0
36083.333333333336,0.006032148376107216,0.0
37021.27659574468,0.005502449348568916,0.0
38025.0,0.0028918329626321793,0.0
38050.0,-0.0030012496281415224,0.0
39022.72727272727,-0.003868495812639594,0.0
40022.72727272727,-0.0029582204297184944,0.0
40045.454545454544,-0.007060065865516663,0.0
41021.739130434784,-0.0027605716604739428,0.0
43027.02702702703,0.006007133051753044,0.0
43054.05405405405,-0.005457798019051552,0.0
44021.739130434784,0.008676186203956604,0.0
44043.47826086957,-0.010457362048327923,0.0
44065.217391304344,0.007907373830676079,0.0
46025.0,0.0023042450193315744,0.0
46050.0,0.00511704059317708,0.0
47023.80952380953,0.0005866261199116707,0.0
47047.619047619046,0.004313799552619457,0.0
47071.42857142857,-0.00501176668331027,0.0
47095.23809523809,0.007805053610354662,0.0
48020.833333333336,-0.0018230091081932187,0.0
48041.666666666664,0.014128304086625576,0.0
48062.5,-0.005744584370404482,0.0
49021.27659574468,0.005031429696828127,0.0
49042.55319148936,-0.003581533906981349,0.0
49063.82978723404,0.004455510061234236,0.0
50026.31578947369,0.007090394385159016,0.0
50052.63157894737,0.00037926953518763185,0.0
50078.94736842105,0.005692644976079464,0.0
51020.833333333336,0.0028496079612523317,0.0
52017.857142857145,-0.006743750534951687,0.0
52035.71428571428,-0.007631238549947739,0.0
52053.57142857143,0.003981707151979208,0.0
52071.42857142857,-0.004455218091607094,0.0
52089.28571428572,0.004445171914994717,0.0
53021.27659574468,0.012875678949058056,0.0
53042.55319148936,-0.004660868085920811,0.0
53063.82978723404,-0.0027757573407143354,0.0
53085.10638297872,0.0004409653483889997,0.0
53106.382978723406,0.0006671290611848235,0.0
54025.0,-0.005174294579774141,0.0
54050.0,-0.0037639199290424585,0.0
54075.0,-0.012221680954098701,0.0
55024.39024390244,0.014370984397828579,0.0
55048.78048780488,-0.016631921753287315,0.0
55073.170731707316,-0.006665363907814026,0.0
56023.25581395349,0.0025519069749861956,0.0
56046.51162790698,-0.0037266977597028017,0.0
57023.80952380953,0.007064342498779297,0.0
58022.22222222222,-0.005252731032669544,0.0
58044.444444444445,-0.0029965543653815985,0.0
58066.666666666664,-0.005441660527139902,0.0
58088.88888888889,-0.0009952662512660027,0.0
59023.25581395349,-0.0018450368661433458,0.0
59046.51162790698,-0.001609521801583469,0.0
59069.767441860466,-0.005810773465782404,0.0
59093.023255813954,-0.008007231168448925,0.0
59116.27906976744,-0.0034270959440618753,0.0
60017.857142857145,-0.003337431000545621,0.0
60035.71428571428,0.0042379070073366165,0.0
60053.57142857143,0.005376638378947973,0.0
60071.42857142857,0.0029097716324031353,0.0
61022.72727272727,0.002872737357392907,0.0
61045.454545454544,0.011066202074289322,0.0
62019.60784313725,-0.007852121256291866,0.0
62039.21568627451,-0.0030336373019963503,0.0
62058.82352941176,-0.010499419644474983,0.0
62078.43137254902,0.01379771251231432,0.0
64020.4081632653,0.0027120541781187057,0.0
65019.60784313725,0.00042265604133717716,0.0
65039.21568627451,-0.003943038173019886,0.0
65058.82352941176,-0.007646458689123392,0.0
65078.43137254902,0.0025556166656315327,0.0
65098.03921568627,-0.0023321451153606176,0.0
65117.64705882353,-0.0008853614563122392,0.0
65137.25490196078,0.0005234486889094114,0.0
65156.86274509804,-0.0015697890194132924,0.0
66017.54385964913,0.0022409355733543634,0.0
66035.08771929824,-0.0037187491543591022,0.0
66052.63157894737,-0.0012845080345869064,0.0
66070.17543859649,-7.835074211470783e-05,0.0
67022.22222222222,-0.0033432862255722284,0.0
67044.44444444444,-0.0005063217831775546,0.0
67066.66666666667,0.0015938854776322842,0.0
67088.88888888889,-0.004150540567934513,0.0
67111.11111111111,-0.007793772500008345,0.0
67133.33333333333,-0.011850927025079727,0.0
68018.8679245283,0.0004013343423139304,0.0
68037.7358490566,0.002970758592709899,0.0
68056.60377358491,-0.0037240248639136553,0.0
68075.47169811321,0.006416630931198597,0.0
69020.83333333333,-0.0018125398783013225,0.0
69041.66666666667,-0.005012124311178923,0.0
70027.02702702703,-0.0017604070017114282,0.0
71020.40816326531,0.01685505546629429,0.0
71040.8163265306,0.011843215674161911,0.0
71061.22448979592,-0.005412892904132605,0.0
71081.63265306123,0.01702733524143696,0.0
72026.31578947368,0.013002035208046436,0.0
72052.63157894737,0.002847731811925769,0.0
72078.94736842105,0.0034750320482999086,0.0
73023.80952380953,0.0014997574035078287,0.0
73047.61904761905,-0.002057108096778393,0.0
73071.42857142857,0.005563841201364994,0.0
73095.23809523809,-0.005671623162925243,0.0
73119.04761904762,0.006555500905960798,0.0
73142.85714285714,-0.0033265247475355864,0.0
74021.27659574468,0.0063452706672251225,0.0
74042.55319148937,-0.004589784424751997,0.0
74063.82978723405,0.004027463961392641,0.0
74085.10638297872,-0.0012629834236577153,0.0
75022.72727272728,0.010346787981688976,0.0
75045.45454545454,0.004142804071307182,0.0
75068.18181818182,0.003639006754383445,0.0
75090.90909090909,0.0032280220184475183,0.0
75113.63636363637,0.007978638634085655,0.0
76018.8679245283,0.010614938102662563,0.0
76037.7358490566,0.005800973158329725,0.0
76056.60377358491,0.006802472285926342,0.0
76075.47169811321,-0.0018082589376717806,0.0
77022.22222222222,-0.007713777013123035,0.0
77044.44444444444,-0.006275394465774298,0.0
78022.72727272728,-0.004525769967585802,0.0
78045.45454545454,-0.0021561458706855774,0.0
79021.73913043478,0.007022328674793243,0.0
79043.47826086957,-0.010331723839044571,0.0
79065.21739130435,0.0094889085739851,0.0
79086.95652173914,-0.0050718169659376144,0.0
79108.69565217392,-0.006396747659891844,0.0
80019.23076923077,0.0021747222635895014,0.0
80038.46153846153,0.0006718444637954235,0.0
80057.69230769231,0.002450828906148672,0.0
80076.92307692308,-0.010556344874203205,0.0
81020.83333333333,-0.02563907951116562,0.0
81041.66666666667,-0.003951776772737503,0.0
81062.5,0.00022355660621542484,0.0
82021.27659574468,0.0013462323695421219,0.0
82042.55319148937,0.000310966104734689,0.0
82063.82978723405,-0.0019977488555014133,0.0
83022.72727272728,-0.00013300130376592278,0.0
83045.45454545454,0.017186269164085388,0.0
83068.18181818182,-0.005044279154390097,0.0
83090.90909090909,0.003647975856438279,0.0
84023.25581395348,0.004264007788151503,0.0
84046.51162790698,-0.0005194509867578745,0.0
85027.02702702703,-0.00019819298177026212,0.0
87024.39024390244,-0.010026638396084309,0.0
87048.78048780488,-0.0072957300581038,0.0
87073.17073170732,-0.006487317383289337,0.0
87097.56097560975,0.002798532135784626,0.0
87121.9512195122,0.0019070870475843549,0.0
87146.34146341463,-0.002574099460616708,0.0
89024.39024390244,-0.0007723861490376294,0.0
90026.31578947368,-0.0032763744238764048,0.0
90052.63157894737,-0.0006537087610922754,0.0
91020.83333333333,0.008602887392044067,0.0
91041.66666666667,-0.0036809167359024286,0.0
91062.5,0.0020785711240023375,0.0
91083.33333333333,0.0027323944959789515,0.0
91104.16666666667,-0.00363694760017097,0.0
91125.0,-0.0073547144420444965,0.0
91145.83333333333,-0.008691725321114063,0.0
