step,cost
28.0,0.0
149.0,0.0
182.0,0.0
295.0,0.0
534.0,2.0
787.0,2.0
874.0,3.0
1874.0,12.0
1930.0,0.0
2098.0,0.0
2187.0,0.0
2332.0,0.0
2436.0,0.0
2500.0,0.0
2523.0,0.0
2833.0,0.0
3833.0,9.0
4833.0,0.0
5221.0,0.0
6221.0,0.0
7221.0,0.0
8221.0,0.0
9221.0,0.0
10221.0,0.0
11221.0,0.0
12221.0,0.0
13221.0,0.0
14221.0,0.0
15221.0,0.0
16221.0,0.0
17221.0,0.0
18221.0,0.0
19221.0,0.0
20221.0,0.0
21221.0,0.0
22221.0,0.0
23221.0,0.0
24221.0,0.0
25221.0,0.0
26221.0,0.0
27221.0,0.0
28221.0,0.0
29221.0,0.0
30221.0,0.0
31221.0,0.0
32221.0,0.0
33221.0,0.0
34221.0,0.0
35221.0,0.0
36221.0,0.0
37221.0,0.0
38221.0,0.0
39221.0,0.0
40221.0,0.0
41221.0,0.0
42221.0,0.0
43221.0,0.0
44221.0,0.0
45221.0,0.0
46221.0,0.0
47221.0,0.0
48221.0,0.0
49221.0,0.0
50221.0,0.0
51221.0,0.0
52221.0,0.0
53221.0,0.0
54221.0,0.0
55221.0,0.0
56221.0,0.0
57221.0,0.0
58221.0,0.0
59221.0,0.0
60221.0,0.0
61221.0,0.0
62221.0,0.0
63221.0,0.0
64221.0,0.0
65221.0,0.0
66221.0,0.0
67221.0,0.0
68221.0,0.0
69221.0,0.0
70221.0,0.0
71221.0,0.0
72221.0,0.0
73221.0,0.0
74221.0,0.0
75221.0,0.0
76221.0,0.0
77221.0,0.0
78221.0,0.0
79221.0,0.0
80221.0,0.0
81221.0,0.0
82221.0,0.0
83221.0,0.0
84221.0,0.0
85221.0,0.0
86221.0,0.0
87221.0,0.0
88221.0,0.0
89221.0,0.0
90221.0,0.0
91221.0,0.0
92221.0,0.0
93221.0,0.0
94221.0,0.0
95221.0,0.0
96221.0,0.0
97221.0,0.0
98221.0,0.0
99221.0,0.0
100221.0,0.0
101221.0,0.0
102221.0,0.0
103221.0,0.0
104221.0,0.0
105221.0,0.0
106221.0,0.0
107221.0,0.0
108221.0,0.0
109221.0,0.0
110221.0,0.0
111221.0,0.0
112221.0,0.0
113221.0,0.0
114221.0,0.0
115221.0,0.0
116221.0,0.0
117221.0,0.0
118221.0,0.0
119221.0,0.0
120221.0,0.0
121221.0,0.0
122221.0,0.0
123221.0,0.0
124221.0,0.0
125221.0,0.0
126221.0,0.0
127221.0,0.0
128221.0,0.0
129221.0,0.0
130221.0,0.0
131221.0,0.0
132221.0,0.0
133221.0,0.0
134221.0,0.0
135221.0,0.0
136221.0,0.0
137221.0,0.0
138221.0,0.0
139221.0,0.0
140221.0,0.0
141221.0,0.0
142221.0,0.0
143221.0,0.0
144221.0,0.0
145221.0,0.0
146221.0,0.0
147221.0,0.0
148221.0,0.0
149221.0,0.0
150221.0,0.0
151221.0,0.0
152221.0,0.0
153221.0,0.0
154221.0,0.0
155221.0,0.0
156221.0,0.0
157221.0,0.0
158221.0,0.0
159221.0,0.0
160221.0,0.0
161221.0,0.0
162221.0,0.0
163221.0,0.0
164221.0,0.0
165221.0,0.0
166221.0,0.0
167221.0,0.0
168221.0,0.0
169221.0,0.0
170221.0,0.0
171221.0,0.0
172221.0,0.0
173221.0,0.0
174221.0,0.0
175221.0,0.0
176221.0,0.0
177221.0,0.0
178221.0,0.0
179221.0,0.0
180221.0,0.0
181221.0,0.0
182221.0,0.0
183221.0,0.0
184221.0,0.0
185221.0,0.0
186221.0,0.0
187221.0,0.0
188221.0,0.0
189221.0,0.0
190221.0,0.0
191221.0,0.0
192221.0,0.0
193221.0,0.0
194221.0,0.0
195221.0,0.0
196221.0,0.0
197221.0,0.0
198221.0,0.0
199221.0,0.0
200221.0,0.0
201221.0,0.0
202221.0,0.0
203221.0,0.0
204221.0,0.0
205221.0,0.0
206221.0,0.0
207221.0,0.0
208221.0,0.0
209221.0,0.0
210221.0,0.0
211221.0,0.0
212221.0,0.0
213221.0,0.0
214221.0,0.0
215221.0,0.0
216221.0,0.0
217221.0,0.0
218221.0,0.0
219221.0,0.0
220221.0,0.0
221221.0,0.0
222221.0,0.0
223221.0,0.0
224221.0,0.0
225221.0,0.0
226221.0,0.0
227221.0,0.0
