step,cost
35.0,0.0
85.0,0.0
117.0,0.0
136.0,0.0
245.0,2.0
277.0,0.0
486.0,2.0
597.0,0.0
667.0,1.0
832.0,9.0
907.0,2.0
1007.0,0.0
1249.0,0.0
1487.0,0.0
1633.0,0.0
1746.0,0.0
2746.0,0.0
3746.0,3.0
4746.0,0.0
5746.0,0.0
6746.0,0.0
7746.0,0.0
7902.0,0.0
8147.0,0.0
9147.0,1.0
9165.0,0.0
9289.0,0.0
10289.0,0.0
11289.0,0.0
12269.0,1.0
13269.0,0.0
14269.0,0.0
15269.0,2.0
16269.0,0.0
17269.0,0.0
18269.0,0.0
19269.0,0.0
20269.0,0.0
21269.0,0.0
22269.0,0.0
23269.0,0.0
24269.0,0.0
25269.0,0.0
26269.0,0.0
27269.0,0.0
28269.0,0.0
29269.0,0.0
30269.0,0.0
31269.0,0.0
32269.0,0.0
33269.0,0.0
34269.0,0.0
35269.0,0.0
36269.0,0.0
37269.0,0.0
38269.0,0.0
39269.0,0.0
40269.0,0.0
41269.0,0.0
42269.0,0.0
43269.0,0.0
44269.0,0.0
45269.0,0.0
46269.0,0.0
47269.0,0.0
48269.0,0.0
49269.0,0.0
50269.0,0.0
51269.0,0.0
52269.0,0.0
53269.0,0.0
54269.0,0.0
55269.0,0.0
56269.0,0.0
57269.0,0.0
58269.0,0.0
59269.0,0.0
60269.0,0.0
61269.0,0.0
62269.0,0.0
63269.0,0.0
64269.0,0.0
65269.0,0.0
66269.0,0.0
67269.0,0.0
68269.0,0.0
69269.0,0.0
70269.0,0.0
71269.0,0.0
72269.0,0.0
73269.0,0.0
74269.0,0.0
75269.0,0.0
76269.0,0.0
77269.0,0.0
78269.0,0.0
79269.0,0.0
80269.0,0.0
81269.0,0.0
82269.0,0.0
83269.0,0.0
84269.0,0.0
85269.0,0.0
86269.0,0.0
87269.0,0.0
88269.0,0.0
89269.0,0.0
90269.0,0.0
91269.0,0.0
92269.0,0.0
93269.0,0.0
94269.0,0.0
95269.0,0.0
96269.0,0.0
97269.0,0.0
98269.0,0.0
99269.0,0.0
100269.0,0.0
101269.0,0.0
102269.0,0.0
103269.0,0.0
104269.0,0.0
105269.0,0.0
106269.0,0.0
107269.0,0.0
108269.0,0.0
109269.0,0.0
110269.0,0.0
111269.0,0.0
112269.0,0.0
113269.0,0.0
114269.0,0.0
115269.0,0.0
116269.0,0.0
117269.0,0.0
118269.0,0.0
119269.0,0.0
120269.0,0.0
121269.0,0.0
122269.0,0.0
123269.0,0.0
124269.0,0.0
125269.0,0.0
126269.0,0.0
127269.0,0.0
128269.0,0.0
129269.0,0.0
130269.0,0.0
131269.0,0.0
132269.0,0.0
133269.0,0.0
134269.0,0.0
135269.0,0.0
136269.0,0.0
137269.0,0.0
138269.0,0.0
139269.0,0.0
140269.0,0.0
141269.0,0.0
142269.0,0.0
143269.0,0.0
144269.0,0.0
145269.0,0.0
146269.0,0.0
147269.0,0.0
148269.0,0.0
149269.0,0.0
150269.0,0.0
151269.0,0.0
152269.0,0.0
153269.0,0.0
154269.0,0.0
155269.0,0.0
156269.0,0.0
157269.0,0.0
158269.0,0.0
159269.0,0.0
160269.0,0.0
161269.0,0.0
162269.0,0.0
163269.0,0.0
164269.0,0.0
165269.0,0.0
166269.0,0.0
167269.0,0.0
168269.0,3.0
169269.0,0.0
170269.0,0.0
171269.0,0.0
172269.0,0.0
173269.0,0.0
174269.0,0.0
175269.0,0.0
176269.0,0.0
177269.0,0.0
178269.0,3.0
179269.0,0.0
180269.0,0.0
181269.0,4.0
182269.0,0.0
183269.0,2.0
184269.0,0.0
185269.0,0.0
186269.0,1.0
187269.0,0.0
188269.0,0.0
189269.0,0.0
190269.0,1.0
191269.0,0.0
192269.0,0.0
