step,cost
1267000.0,0.0
1268000.0,0.0
1269000.0,0.0
1270000.0,0.0
1271000.0,1.0
1272000.0,0.0
1273000.0,5.0
1274000.0,0.0
1275000.0,0.0
1276000.0,5.0
1277000.0,0.0
1278000.0,0.0
1279000.0,0.0
1280000.0,0.0
1281000.0,0.0
1282000.0,0.0
1283000.0,2.0
1284000.0,0.0
1285000.0,0.0
1286000.0,0.0
1287000.0,0.0
1288000.0,0.0
1289000.0,0.0
1290000.0,0.0
1291000.0,0.0
1292000.0,0.0
1293000.0,0.0
1294000.0,0.0
1295000.0,0.0
1296000.0,0.0
1297000.0,0.0
1298000.0,0.0
1299000.0,0.0
1300000.0,0.0
1301000.0,0.0
1302000.0,0.0
1303000.0,0.0
1304000.0,0.0
1305000.0,0.0
1306000.0,0.0
1307000.0,0.0
1308000.0,0.0
1309000.0,0.0
1310000.0,0.0
1311000.0,0.0
1312000.0,0.0
1313000.0,0.0
1314000.0,0.0
1315000.0,0.0
1316000.0,6.0
1317000.0,0.0
1318000.0,1.0
1319000.0,0.0
1320000.0,0.0
1321000.0,0.0
1322000.0,0.0
1323000.0,0.0
1324000.0,0.0
1325000.0,0.0
1326000.0,0.0
1327000.0,0.0
1328000.0,0.0
1329000.0,0.0
1330000.0,0.0
1331000.0,0.0
1332000.0,0.0
1333000.0,0.0
1334000.0,0.0
1335000.0,0.0
1336000.0,0.0
1337000.0,0.0
1338000.0,0.0
1339000.0,0.0
1340000.0,0.0
1341000.0,0.0
1342000.0,0.0
1343000.0,0.0
1344000.0,0.0
1345000.0,0.0
1346000.0,0.0
1347000.0,0.0
1348000.0,0.0
1349000.0,0.0
1350000.0,0.0
1351000.0,0.0
1352000.0,0.0
1353000.0,0.0
1354000.0,0.0
1355000.0,0.0
1356000.0,0.0
1357000.0,0.0
1358000.0,0.0
1359000.0,0.0
1360000.0,0.0
1361000.0,0.0
1362000.0,0.0
1363000.0,0.0
1364000.0,0.0
1365000.0,0.0
1366000.0,0.0
1367000.0,0.0
1368000.0,0.0
1369000.0,0.0
1370000.0,0.0
1371000.0,0.0
1372000.0,0.0
1373000.0,0.0
1374000.0,0.0
1375000.0,0.0
1376000.0,0.0
1377000.0,0.0
1378000.0,0.0
1379000.0,0.0
1380000.0,0.0
1381000.0,0.0
1382000.0,0.0
1383000.0,0.0
1384000.0,0.0
1385000.0,0.0
1386000.0,0.0
1387000.0,0.0
1388000.0,0.0
1389000.0,0.0
1390000.0,0.0
1391000.0,0.0
1392000.0,0.0
1393000.0,0.0
1394000.0,0.0
1395000.0,0.0
1396000.0,0.0
1397000.0,0.0
1398000.0,0.0
1399000.0,0.0
1400000.0,0.0
1401000.0,0.0
1402000.0,0.0
1403000.0,0.0
1404000.0,0.0
1405000.0,0.0
1406000.0,0.0
1407000.0,0.0
1408000.0,0.0
1409000.0,0.0
1410000.0,0.0
1411000.0,0.0
1412000.0,0.0
1413000.0,0.0
1414000.0,0.0
1415000.0,0.0
1416000.0,0.0
1417000.0,0.0
1418000.0,0.0
1419000.0,0.0
1420000.0,0.0
1421000.0,0.0
1422000.0,0.0
1423000.0,0.0
1424000.0,0.0
1425000.0,0.0
1426000.0,0.0
1427000.0,0.0
1428000.0,0.0
1429000.0,0.0
1430000.0,0.0
1431000.0,0.0
1432000.0,0.0
1433000.0,0.0
1434000.0,0.0
1435000.0,0.0
1436000.0,0.0
1437000.0,0.0
1438000.0,0.0
1439000.0,0.0
1440000.0,0.0
1441000.0,0.0
1442000.0,0.0
1443000.0,1.0
1444000.0,0.0
1445000.0,0.0
1446000.0,0.0
1447000.0,0.0
1448000.0,0.0
1449000.0,0.0
1450000.0,0.0
1451000.0,0.0
1452000.0,0.0
1453000.0,0.0
1454000.0,1.0
1455000.0,0.0
1456000.0,0.0
1457000.0,0.0
1458000.0,0.0
1459000.0,1.0
1460000.0,0.0
1461000.0,1.0
1462000.0,0.0
1463000.0,0.0
1464000.0,0.0
1465000.0,1.0
1466000.0,0.0
1467000.0,0.0
1468000.0,0.0
1469000.0,0.0
1470000.0,0.0
1471000.0,0.0
1472000.0,0.0
1473000.0,0.0
1474000.0,0.0
1475000.0,0.0
1476000.0,0.0
1477000.0,0.0
1478000.0,0.0
1479000.0,2.0
1480000.0,0.0
1481000.0,0.0
1482000.0,0.0
1483000.0,0.0
1484000.0,0.0
1485000.0,0.0
1486000.0,0.0
1487000.0,0.0
1488000.0,0.0
1489000.0,0.0
1490000.0,0.0
1491000.0,0.0
1492000.0,0.0
1493000.0,10.0
1494000.0,0.0
1495000.0,0.0
1496000.0,12.0
1497000.0,0.0
