step,cost
24.0,0.0
46.0,0.0
267.0,5.0
394.0,1.0
410.0,0.0
468.0,11.0
677.0,0.0
821.0,5.0
934.0,0.0
1185.0,10.0
1284.0,1.0
1360.0,5.0
1442.0,0.0
1573.0,0.0
1588.0,0.0
1650.0,0.0
1751.0,0.0
1837.0,0.0
2011.0,0.0
2311.0,0.0
3095.0,1.0
4095.0,0.0
4346.0,0.0
5346.0,0.0
5601.0,0.0
5793.0,0.0
6793.0,0.0
7793.0,0.0
8793.0,0.0
9793.0,0.0
10793.0,0.0
11793.0,0.0
12793.0,0.0
13793.0,0.0
14793.0,0.0
15793.0,0.0
16793.0,0.0
17793.0,0.0
18793.0,0.0
19793.0,0.0
20793.0,0.0
21793.0,0.0
22793.0,0.0
23793.0,0.0
24793.0,0.0
25793.0,0.0
26793.0,0.0
27793.0,0.0
28793.0,0.0
29793.0,0.0
30793.0,0.0
31335.0,0.0
32335.0,0.0
33335.0,0.0
34335.0,0.0
35335.0,0.0
36335.0,0.0
37335.0,0.0
38335.0,0.0
39335.0,0.0
40335.0,0.0
41335.0,0.0
42335.0,0.0
43335.0,0.0
44335.0,0.0
45335.0,0.0
46335.0,0.0
47335.0,0.0
48335.0,0.0
49335.0,0.0
50335.0,0.0
51335.0,0.0
52335.0,0.0
53335.0,0.0
54335.0,0.0
55335.0,0.0
56335.0,0.0
57335.0,0.0
58335.0,0.0
59335.0,0.0
60335.0,0.0
61335.0,0.0
62335.0,0.0
63335.0,0.0
64335.0,0.0
65335.0,0.0
66335.0,0.0
67335.0,0.0
68335.0,0.0
69335.0,0.0
70335.0,0.0
71335.0,0.0
72335.0,0.0
73335.0,0.0
74335.0,0.0
75335.0,0.0
76335.0,0.0
77335.0,0.0
78335.0,0.0
79335.0,0.0
80335.0,0.0
81335.0,0.0
82335.0,0.0
83335.0,0.0
84335.0,0.0
85335.0,0.0
86335.0,0.0
87335.0,0.0
88335.0,0.0
89335.0,0.0
90335.0,0.0
91335.0,0.0
92335.0,0.0
93335.0,0.0
94335.0,0.0
95335.0,0.0
96335.0,0.0
97335.0,0.0
98335.0,0.0
99335.0,0.0
100335.0,0.0
101335.0,0.0
102335.0,0.0
103335.0,0.0
104335.0,0.0
105335.0,0.0
106335.0,0.0
107335.0,0.0
108335.0,0.0
109335.0,0.0
110335.0,0.0
111335.0,0.0
112335.0,0.0
113335.0,0.0
114335.0,0.0
115335.0,0.0
116335.0,0.0
117335.0,0.0
118335.0,0.0
119335.0,0.0
